movie_id,primary_title,original_title,start_year,runtime_minutes,genres,imdb_rating,imdb_votes,bom_title,studio,domestic_gross,foreign_gross,year_only,total_gross,primary_name,primary_profession,person_id,join_title,join_year,tmdb_rating,tmdb_votes,popularity,production_budget,main_genre,production_budget_imputed
tt2406566,Atomic Blonde,Atomic Blonde,2017.0,115.0,"Action,Mystery,Thriller",6.7,150407.0,Atomic Blonde,Focus,51700000.0,48300000.0,2017.0,100000000.0,David Leitch,"stunts,actor,assistant_director",nm0500610,atomic blonde,2017,6.3,3645.0,21.662,30000000.0,Action,30000000.0
tt2406676,Ek Thi Daayan,Ek Thi Daayan,2013.0,135.0,"Horror,Romance,Thriller",5.7,3555.0,Ek Thi Daayan,Eros,112000.0,0.0,2013.0,112000.0,Kannan Iyer,"writer,actor,director",nm1568319,ek thi daayan,2013,5.5,15.0,0.896,,Horror,18360.655737704918
tt2407826,Husbands in Goa,Husbands in Goa,2012.0,140.0,Comedy,3.6,204.0,Husbands in Goa,UTV,10100.0,0.0,2012.0,10100.0,Saji Surendran,"director,actor",nm3507882,husbands in goa,2012,,,,,Comedy,3845.691382765531
tt2409818,Open Windows,Open Windows,2014.0,100.0,"Crime,Horror,Thriller",5.2,12764.0,Open Windows,Cdgm.,1800.0,0.0,2014.0,1800.0,Nacho Vigalondo,"writer,actor,director",nm1443023,open windows,2014,5.1,266.0,5.608,,Crime,960.0
tt2415458,The Wolfpack,The Wolfpack,2015.0,90.0,"Biography,Documentary",7.0,11069.0,The Wolfpack,Magn.,1300000.0,0.0,2015.0,1300000.0,Crystal Moselle,"director,producer,writer",nm1145920,the wolfpack,2015,6.9,185.0,5.492,,Biography,695369.5854022849
tt2419284,Red Obsession,Red Obsession,2013.0,75.0,"Documentary,History,News",6.7,1167.0,Red Obsession,A23,13200.0,0.0,2013.0,13200.0,"David Roach, Warwick Ross","producer,director,writer, writer,producer,miscellaneous","nm0730000, nm0743916",red obsession,2013,6.1,10.0,3.085,,Documentary,4125.0
tt2424988,Gabbar is Back,Gabbar is Back,2015.0,128.0,Action,7.2,21092.0,Gabbar is Back,Eros,535000.0,0.0,2015.0,535000.0,Radha Krishna Jagarlamudi,"director,writer,actor",nm3758453,gabbar is back,2015,7.0,50.0,4.326,,Action,232104.1214750542
tt2431286,Philomena,Philomena,2013.0,98.0,"Biography,Comedy,Drama",7.6,88704.0,Philomena,Wein.,37700000.0,62400000.0,2013.0,100100000.0,Stephen Frears,"director,producer,actor",nm0001241,philomena,2013,7.4,945.0,8.978,12000000.0,Biography,12000000.0
tt2436386,Project Almanac,Project Almanac,2015.0,106.0,"Drama,Mystery,Sci-Fi",6.4,71500.0,Project Almanac,Par.,22300000.0,10900000.0,2015.0,33200000.0,Dean Israelite,"director,writer,miscellaneous",nm2410311,project almanac,2015,6.5,1449.0,9.55,12000000.0,Drama,12000000.0
tt2436516,Go Goa Gone,Go Goa Gone,2013.0,108.0,"Action,Adventure,Comedy",6.6,10397.0,Go Goa Gone,Eros,298000.0,0.0,2013.0,298000.0,"Krishna D.K., Raj Nidimoru","writer,director,producer","nm1354763, nm1356032",go goa gone,2013,5.7,52.0,3.032,,Action,129284.16485900217
tt2437954,Singh Saab the Great,Singh Saab the Great,2013.0,134.0,"Action,Drama",5.8,2008.0,Singh Saab The Great,Eros,226000.0,0.0,2013.0,226000.0,Anil Sharma,"director,writer,producer",nm0788858,singh saab the great,2013,,,,,Action,98047.72234273318
tt2446980,Joy,Joy,2015.0,124.0,Drama,6.6,118086.0,Joy,Fox,56500000.0,44700000.0,2015.0,101200000.0,David O. Russell,"producer,director,writer",nm0751102,joy,2015,6.5,2723.0,10.305,60000000.0,Drama,60000000.0
tt2447982,Abduction,Abduction,2011.0,84.0,"Horror,Thriller",5.2,10.0,Abduction,LGF,28100000.0,54000000.0,2011.0,82100000.0,Michael Atwill,"director,cinematographer",nm5303254,abduction,2011,5.8,1791.0,17.69,35000000.0,Horror,35000000.0
tt2450186,V/H/S/2,V/H/S/2,2013.0,96.0,"Horror,Thriller",6.1,33319.0,V/H/S/2,Magn.,21800.0,0.0,2013.0,21800.0,"Adam Wingard, Eduardo Sánchez, Gareth Evans, Gregg Hale, Jason Eisener, Simon Barrett, Timo Tjahjanto","director,editor,cinematographer, director,editor,writer, director,writer,editor, director,writer,producer, producer,art_department,writer, writer,actor,producer","nm0354918, nm0844896, nm1417392, nm1440023, nm2153088, nm2639032, nm3464186",v/h/s/2,2013,6.1,448.0,8.812,,Horror,3573.7704918032787
tt2452042,The Peanuts Movie,The Peanuts Movie,2015.0,88.0,"Adventure,Animation,Comedy",7.1,39149.0,The Peanuts Movie,Fox,130199999.0,116100000.0,2015.0,246299999.0,Steve Martino,"director,miscellaneous,art_department",nm0553942,the peanuts movie,2015,6.6,894.0,11.344,99000000.0,Adventure,99000000.0
tt2458776,Bears,Bears,2014.0,78.0,Documentary,7.4,5948.0,Bears,BV,17800000.0,3500000.0,2014.0,21300000.0,"Adam Chapman, Alastair Fothergill, Keith Scholey","director,writer,producer, producer,director,writer","nm0288144, nm0774582, nm7920865",bears,2014,7.3,87.0,7.658,,Documentary,6656250.0
tt2463288,Walk of Shame,Walk of Shame,2014.0,95.0,Comedy,6.0,48134.0,Walk of Shame,FCW,59200.0,0.0,2014.0,59200.0,Steven Brill,"actor,director,writer",nm0109359,walk of shame,2014,5.9,868.0,13.549,,Comedy,22541.082164328658
tt2465146,And So It Goes,And So It Goes,2014.0,94.0,"Comedy,Drama,Romance",5.8,11597.0,And So It Goes,CE,15200000.0,10200000.0,2014.0,25400000.0,Rob Reiner,"actor,writer,producer",nm0001661,and so it goes,2014,5.9,264.0,8.235,18000000.0,Comedy,18000000.0
tt2473510,Paranormal Activity: The Ghost Dimension,Paranormal Activity: The Ghost Dimension,2015.0,88.0,"Horror,Mystery,Thriller",4.6,22361.0,Paranormal Activity: The Ghost Dimension,Par.,18300000.0,60600000.0,2015.0,78900000.0,Gregory Plotkin,"editorial_department,editor,producer",nm0687427,paranormal activity: the ghost dimension,2015,5.2,774.0,8.157,10000000.0,Horror,10000000.0
tt2473602,Get on Up,Get on Up,2014.0,139.0,"Biography,Drama,Music",6.9,19024.0,Get On Up,Uni.,30700000.0,2700000.0,2014.0,33400000.0,Tate Taylor,"actor,producer,director",nm0853238,get on up,2014,6.7,251.0,6.288,30000000.0,Biography,30000000.0
tt2473682,Paranormal Activity: The Marked Ones,Paranormal Activity: The Marked Ones,2014.0,84.0,"Horror,Mystery,Thriller",5.0,37147.0,Paranormal Activity: The Marked Ones,Par.,32500000.0,58400000.0,2014.0,90900000.0,Christopher Landon,"writer,producer,director",nm0484907,paranormal activity: the marked ones,2014,5.3,752.0,9.446,5000000.0,Horror,5000000.0
tt2473794,Mr. Turner,Mr. Turner,2014.0,150.0,"Biography,Drama,History",6.8,22661.0,Mr. Turner,SPC,4000000.0,18200000.0,2014.0,22200000.0,Mike Leigh,"director,writer,actor",nm0005139,mr. turner,2014,6.5,301.0,7.884,14000000.0,Biography,14000000.0
tt2474976,The Hallow,The Hallow,2015.0,97.0,Horror,5.7,13848.0,The Hallow,IFC,13900.0,0.0,2015.0,13900.0,Corin Hardy,"director,writer,cinematographer",nm2379028,the hallow,2015,5.3,316.0,8.807,,Horror,2278.688524590164
tt2475154,Elena,Elena,2012.0,80.0,"Biography,Documentary,Drama",7.7,1235.0,Elena,Zeit.,233000.0,0.0,2012.0,233000.0,Petra Costa,"director,writer,producer",nm3525467,elena,2012,,,,,Biography,124631.6256913326
tt2476154,Grand Masti,Grand Masti,2013.0,137.0,"Comedy,Drama,Romance",4.4,5338.0,Grand Masti,Eros,414000.0,0.0,2013.0,414000.0,Indra Kumar,"director,producer,actor",nm0409791,grand masti,2013,4.4,15.0,2.02,,Comedy,157635.27054108217
tt2476294,Moscow Never Sleeps,Moscow Never Sleeps,2017.0,100.0,Drama,5.6,224.0,Moscow Never Sleeps,CAVU,25300.0,0.0,2017.0,25300.0,Johnny O'Reilly,"producer,director,writer",nm1031723,moscow never sleeps,2017,,,,,Drama,9998.470965996637
tt2495118,Ip Man: The Final Fight,Yip Man: Jung gik yat zin,2013.0,100.0,"Action,Biography,Drama",6.2,9630.0,Ip Man: The Final Fight,WGUSA,37900.0,0.0,2013.0,37900.0,Herman Yau,"director,cinematographer,writer",nm0946875,ip man: the final fight,2013,6.3,190.0,1.498,,Action,16442.516268980475
tt2503944,Burnt,Burnt,2015.0,101.0,"Comedy,Drama",6.6,95988.0,Burnt,Wein.,13700000.0,23000000.0,2015.0,36700000.0,John Wells,"producer,writer,director",nm0920274,burnt,2015,6.4,1841.0,12.761,20000000.0,Comedy,20000000.0
tt2510894,Hotel Transylvania 2,Hotel Transylvania 2,2015.0,89.0,"Animation,Comedy,Family",6.7,92905.0,Hotel Transylvania 2,Sony,169700000.0,305100000.0,2015.0,474800000.0,Genndy Tartakovsky,"producer,writer,director",nm0850733,hotel transylvania 2,2015,6.7,3184.0,16.553,80000000.0,Animation,80000000.0
tt2513074,Billy Lynn's Long Halftime Walk,Billy Lynn's Long Halftime Walk,2016.0,113.0,"Action,Drama,Thriller",6.3,19069.0,Billy Lynn's Long Halftime Walk,TriS,1700000.0,29200000.0,2016.0,30900000.0,Ang Lee,"director,producer,writer",nm0000487,billy lynn's long halftime walk,2016,5.9,309.0,9.318,,Action,13405639.913232103
tt2515034,The Gunman,The Gunman,2015.0,115.0,"Action,Crime,Drama",5.8,36053.0,The Gunman,ORF,10700000.0,13500000.0,2015.0,24200000.0,Pierre Morel,"camera_department,cinematographer,director",nm0603628,the gunman,2015,5.7,583.0,10.388,40000000.0,Action,40000000.0
tt2515086,One Direction: This Is Us,One Direction: This Is Us,2013.0,92.0,"Documentary,Music",4.2,22977.0,One Direction: This is Us,TriS,28900000.0,39700000.0,2013.0,68600000.0,Morgan Spurlock,"producer,writer,director",nm1041597,one direction: this is us,2013,8.1,370.0,9.005,10000000.0,Documentary,10000000.0
tt2527336,Star Wars: The Last Jedi,Star Wars: Episode VIII - The Last Jedi,2017.0,152.0,"Action,Adventure,Fantasy",7.1,462903.0,Star Wars: The Last Jedi,BV,620200000.0,712400000.0,2017.0,1332600000.0,Rian Johnson,"director,writer,editor",nm0426059,star wars: the last jedi,2017,7.0,8534.0,34.293,,Action,578134490.2386117
tt2528814,God's Not Dead,God's Not Dead,2014.0,113.0,Drama,4.8,38051.0,God's Not Dead,Free,60800000.0,3900000.0,2014.0,64700000.0,Harold Cronk,"director,producer,writer",nm1880561,god's not dead,2014,6.1,503.0,8.327,,Drama,25569212.31225227
tt2531318,The Beatles: Eight Days a Week - The Touring Years,The Beatles: Eight Days a Week - The Touring Years,2016.0,106.0,"Documentary,Music",7.8,9666.0,The Beatles: Eight Days a Week - The Touring Years,Abr.,2900000.0,9400000.0,2016.0,12300000.0,Ron Howard,"actor,producer,director",nm0000165,the beatles: eight days a week - the touring years,2016,7.6,162.0,7.236,,Documentary,3843750.0
tt2531344,Blockers,Blockers,2018.0,102.0,Comedy,6.2,57142.0,Blockers,Uni.,60300000.0,33700000.0,2018.0,94000000.0,Kay Cannon,"producer,writer,miscellaneous",nm0134224,blockers,2018,6.1,969.0,21.841,21000000.0,Comedy,21000000.0
tt2537176,I Spit on Your Grave 2,I Spit on Your Grave 2,2013.0,106.0,"Horror,Thriller",5.7,24100.0,I Spit on Your Grave 2,Anch.,800.0,0.0,2013.0,800.0,Steven R. Monroe,"camera_department,director,producer",nm0003458,i spit on your grave 2,2013,6.1,500.0,11.52,,Horror,131.14754098360658
tt2543164,Arrival,Arrival,2016.0,116.0,"Drama,Mystery,Sci-Fi",7.9,515483.0,Arrival,Par.,100500000.0,102800000.0,2016.0,203300000.0,Denis Villeneuve,"director,writer,editor",nm0898288,arrival,2016,7.4,10387.0,25.442,47000000.0,Drama,47000000.0
tt2543472,Wonder,Wonder,2017.0,113.0,"Drama,Family",8.0,111632.0,Wonder,LGF,132400000.0,173500000.0,2017.0,305900000.0,Stephen Chbosky,"writer,producer,director",nm0154716,wonder,2017,8.2,3959.0,20.101,20000000.0,Drama,20000000.0
tt2547584,The Light Between Oceans,The Light Between Oceans,2016.0,133.0,"Drama,Romance",7.2,46247.0,The Light Between Oceans,BV,12500000.0,13400000.0,2016.0,25900000.0,Derek Cianfrance,"director,writer,cinematographer",nm0161834,the light between oceans,2016,7.1,831.0,29.887,20000000.0,Drama,20000000.0
tt2554274,Crimson Peak,Crimson Peak,2015.0,119.0,"Drama,Fantasy,Horror",6.5,119287.0,Crimson Peak,Uni.,31100000.0,43600000.0,2015.0,74700000.0,Guillermo del Toro,"writer,producer,director",nm0868219,crimson peak,2015,6.5,2986.0,9.897,55000000.0,Drama,55000000.0
tt2555736,The Second Best Exotic Marigold Hotel,The Second Best Exotic Marigold Hotel,2015.0,122.0,"Comedy,Drama",6.6,28931.0,The Second Best Exotic Marigold Hotel,FoxS,33100000.0,52900000.0,2015.0,86000000.0,John Madden,"director,producer,writer",nm0006960,the second best exotic marigold hotel,2015,6.4,420.0,7.731,10000000.0,Comedy,10000000.0
tt2557490,A Million Ways to Die in the West,A Million Ways to Die in the West,2014.0,116.0,"Comedy,Western",6.1,160534.0,A Million Ways to Die in the West,Uni.,43100000.0,44100000.0,2014.0,87200000.0,Seth MacFarlane,"writer,music_department,producer",nm0532235,a million ways to die in the west,2014,5.8,2219.0,10.816,40000000.0,Comedy,40000000.0
tt2558484,Homefront,The Things We Leave Behind,2013.0,111.0,Drama,7.7,17.0,Homefront,ORF,20200000.0,22900000.0,2013.0,43100000.0,Chip Rossetti,"producer,director,writer",nm4948755,homefront,2013,6.5,1410.0,14.422,22000000.0,Drama,22000000.0
tt2560102,Lilting,Lilting,2014.0,83.0,"Drama,Romance",7.2,5352.0,Lilting,Strand,27100.0,0.0,2014.0,27100.0,Hong Khaou,"director,writer,actor",nm0393234,lilting,2014,7.2,69.0,4.904,,Drama,10709.824631561614
tt2561572,Get Hard,Get Hard,2015.0,100.0,"Comedy,Crime",6.0,111187.0,Get Hard,WB,90400000.0,21400000.0,2015.0,111800000.0,Etan Cohen,"writer,producer,director",nm1000113,get hard,2015,6.0,1469.0,12.129,40000000.0,Comedy,40000000.0
tt2567026,Alice Through the Looking Glass,Alice Through the Looking Glass,2016.0,113.0,"Adventure,Family,Fantasy",6.2,79951.0,Alice Through the Looking Glass,BV,77000000.0,222400000.0,2016.0,299400000.0,James Bobin,"writer,director,producer",nm0090386,alice through the looking glass,2016,6.5,3803.0,16.642,170000000.0,Adventure,170000000.0
tt2576450,Besharam,Besharam,2013.0,143.0,"Action,Comedy,Romance",3.6,4925.0,Besharam,Relbig.,680000.0,0.0,2013.0,680000.0,Abhinav Kashyap,"writer,director,actor",nm3508781,besharam,2013,4.2,22.0,1.211,,Action,295010.8459869848
tt2581244,Life After Beth,Life After Beth,2014.0,89.0,"Comedy,Fantasy,Horror",5.6,17995.0,Life After Beth,A24,88300.0,0.0,2014.0,88300.0,Jeff Baena,"writer,director,actor",nm1337885,life after beth,2014,5.2,350.0,6.794,,Comedy,33621.24248496994
tt2582496,Me and Earl and the Dying Girl,Me and Earl and the Dying Girl,2015.0,105.0,"Comedy,Drama,Romance",7.8,112627.0,Me and Earl and the Dying Girl,FoxS,6800000.0,2300000.0,2015.0,9100000.0,Alfonso Gomez-Rejon,"producer,director,assistant_director",nm0004234,me and earl and the dying girl,2015,7.6,1570.0,8.677,8000000.0,Comedy,8000000.0
tt2582500,Shut In,Shut In,2016.0,91.0,"Drama,Mystery,Thriller",4.7,11030.0,Shut In,EC,6900000.0,6200000.0,2016.0,13100000.0,Farren Blackburn,"director,writer",nm1879225,shut in,2016,5.2,374.0,10.535,10000000.0,Drama,10000000.0
tt2582782,Hell or High Water,Hell or High Water,2016.0,102.0,"Action,Crime,Drama",7.6,176469.0,Hell or High Water,LGF,27000000.0,10900000.0,2016.0,37900000.0,David Mackenzie,"director,producer,writer",nm0533284,hell or high water,2016,7.3,2468.0,15.749,12000000.0,Action,12000000.0
tt2582802,Whiplash,Whiplash,2014.0,106.0,"Drama,Music",8.5,616916.0,Whiplash,SPC,13100000.0,35900000.0,2014.0,49000000.0,Damien Chazelle,"producer,writer,director",nm3227090,whiplash,2014,8.4,7908.0,28.784,3300000.0,Drama,3300000.0
tt2582846,The Fault in Our Stars,The Fault in Our Stars,2014.0,126.0,"Drama,Romance",7.7,315135.0,The Fault in our Stars,Fox,124900000.0,182300000.0,2014.0,307200000.0,Josh Boone,"writer,director,producer",nm1837748,the fault in our stars,2014,7.6,7236.0,16.03,12000000.0,Drama,12000000.0
tt2597892,Viral,Viral,2016.0,85.0,"Drama,Horror,Sci-Fi",5.5,7150.0,Viral,W/Dim.,0.0,552000.0,2016.0,552000.0,"Ariel Schulman, Henry Joost","writer,producer,director","nm1160962, nm1413364",viral,2016,5.5,238.0,7.664,,Drama,218148.45743992663
tt2609912,Kevin Hart: Let Me Explain,Kevin Hart: Let Me Explain,2013.0,75.0,"Comedy,Documentary",6.8,7880.0,Kevin Hart: Let Me Explain,LG/S,32200000.0,74000.0,2013.0,32274000.0,"Leslie Small, Tim Story","director,producer,editor, producer,director,actor","nm0806492, nm1103162",kevin hart: let me explain,2013,6.9,142.0,8.476,2500000.0,Comedy,2500000.0
tt2626350,Step Up All In,Step Up All In,2014.0,112.0,"Drama,Music,Romance",6.0,30420.0,Step Up All In,LG/S,14900000.0,71300000.0,2014.0,86200000.0,Trish Sie,"director,miscellaneous,writer",nm2586324,step up all in,2014,6.8,1213.0,11.766,,Drama,34065936.65094507
tt2631186,Baahubali: The Beginning,Bahubali: The Beginning,2015.0,159.0,"Action,Drama",8.1,93243.0,Baahubali: The Beginning,BSC,6700000.0,0.0,2015.0,6700000.0,S.S. Rajamouli,"writer,producer,director",nm1442514,baahubali: the beginning,2015,,,,40000000.0,Action,40000000.0
tt2637276,Ted 2,Ted 2,2015.0,115.0,Comedy,6.3,165843.0,Ted 2,Uni.,81500000.0,135200000.0,2015.0,216700000.0,Seth MacFarlane,"writer,music_department,producer",nm0532235,ted 2,2015,6.1,4227.0,17.684,68000000.0,Comedy,68000000.0
tt2637294,Hot Tub Time Machine 2,Hot Tub Time Machine 2,2015.0,93.0,"Comedy,Mystery,Sci-Fi",5.1,34444.0,Hot Tub Time Machine 2,Par.,12300000.0,767000.0,2015.0,13067000.0,Steve Pink,"director,writer,producer",nm0684336,hot tub time machine 2,2015,5.1,512.0,8.053,14000000.0,Comedy,14000000.0
tt2639344,Love Is Strange,Love Is Strange,2014.0,94.0,"Drama,Romance",6.7,11471.0,Love is Strange,SPC,2300000.0,0.0,2014.0,2300000.0,Ira Sachs,"director,writer,producer",nm0755158,love is strange,2014,6.5,154.0,6.679,,Drama,908951.9059996943
tt2649554,Midnight Special,Midnight Special,2016.0,112.0,"Action,Drama,Mystery",6.6,67921.0,Midnight Special,WB,3700000.0,2500000.0,2016.0,6200000.0,Jeff Nichols,"writer,director,producer",nm2158772,midnight special,2016,6.3,1105.0,8.653,18000000.0,Action,18000000.0
tt2650642,In the Name of,W imie...,2013.0,102.0,"Drama,Thriller",6.5,2394.0,In the Name Of,FM,9900.0,0.0,2013.0,9900.0,Malgorzata Szumowska,"director,writer,producer",nm0844333,in the name of,2013,,,,,Drama,3912.44516060738
tt2652092,The Good Lie,The Good Lie,2014.0,110.0,"Biography,Drama",7.4,25232.0,The Good Lie,WB,2700000.0,0.0,2014.0,2700000.0,Philippe Falardeau,"director,writer,cinematographer",nm0265852,the good lie,2014,7.4,294.0,6.477,,Biography,1444229.138912438
tt2660888,Star Trek Beyond,Star Trek Beyond,2016.0,122.0,"Action,Adventure,Sci-Fi",7.1,209844.0,Star Trek Beyond,Par.,158800000.0,184600000.0,2016.0,343400000.0,Justin Lin,"producer,director,writer",nm0510912,star trek beyond,2016,6.7,4275.0,19.142,185000000.0,Action,185000000.0
tt2670556,I Wish,I Wish,2012.0,81.0,Fantasy,8.2,12.0,I Wish,Magn.,146000.0,1400000.0,2012.0,1546000.0,Jim Idema,"director,writer,producer",nm3346085,i wish,2012,7.2,68.0,6.138,,Fantasy,1133431.0850439882
tt2671706,Fences,Fences,2016.0,139.0,Drama,7.2,86749.0,Fences,Par.,57700000.0,6700000.0,2016.0,64400000.0,Denzel Washington,"actor,producer,soundtrack",nm0000243,fences,2016,6.8,1465.0,12.753,24000000.0,Drama,24000000.0
tt2674426,Me Before You,Me Before You,2016.0,106.0,"Drama,Romance",7.4,174567.0,Me Before You,WB (NL),56200000.0,152100000.0,2016.0,208300000.0,Thea Sharrock,"director,writer",nm4824763,me before you,2016,7.7,5939.0,16.917,20000000.0,Drama,20000000.0
tt2674454,Churchill,Churchill,2017.0,105.0,"Biography,Drama,History",6.3,12047.0,Churchill,Cohen,1300000.0,0.0,2017.0,1300000.0,Jonathan Teplitzky,"director,writer,art_department",nm0855300,churchill,2017,6.1,150.0,7.692,10000000.0,Biography,10000000.0
tt2679042,Hitman: Agent 47,Hitman: Agent 47,2015.0,96.0,"Action,Adventure,Crime",5.7,80510.0,Hitman: Agent 47,Fox,22500000.0,59900000.0,2015.0,82400000.0,Aleksander Bach,"director,writer",nm5507490,hitman: agent 47,2015,5.6,1764.0,14.082,35000000.0,Action,35000000.0
tt2690138,The D Train,The D Train,2015.0,101.0,"Comedy,Drama",5.0,10066.0,The D Train,IFC,673000.0,102000.0,2015.0,775000.0,"Andrew Mogel, Jarrad Paul","actor,writer,producer, writer,producer,director","nm0666871, nm2361949",the d train,2015,4.6,125.0,6.465,3000000.0,Comedy,3000000.0
tt2692250,Night at the Museum: Secret of the Tomb,Night at the Museum: Secret of the Tomb,2014.0,98.0,"Adventure,Comedy,Family",6.2,93103.0,Night at the Museum: Secret of the Tomb,Fox,113700000.0,249500000.0,2014.0,363200000.0,Shawn Levy,"producer,director,actor",nm0506613,night at the museum: secret of the tomb,2014,6.1,3536.0,20.064,127000000.0,Adventure,127000000.0
tt2702724,The Boss,The Boss,2016.0,99.0,Comedy,5.4,39096.0,The Boss,Uni.,63300000.0,15600000.0,2016.0,78900000.0,Ben Falcone,"actor,producer,soundtrack",nm1229520,the boss,2016,5.8,822.0,11.442,29000000.0,Comedy,29000000.0
tt2704998,Game Night,Game Night,2018.0,100.0,"Action,Comedy,Crime",7.0,163279.0,Game Night,WB (NL),69200000.0,48500000.0,2018.0,117700000.0,"John Francis Daley, Jonathan Goldstein","actor,writer,director, producer,writer,miscellaneous","nm0197855, nm0326246",game night,2018,6.9,2756.0,19.459,37000000.0,Action,37000000.0
tt2707858,Yves Saint Laurent,Yves Saint Laurent,2014.0,106.0,"Biography,Drama",6.2,10311.0,Yves Saint Laurent,Wein.,724000.0,20300000.0,2014.0,21024000.0,Jalil Lespert,"actor,director,writer",nm0504267,yves saint laurent,2014,6.6,466.0,6.776,,Biography,11245730.894998183
tt2709768,The Secret Life of Pets,The Secret Life of Pets,2016.0,87.0,"Adventure,Animation,Comedy",6.5,161997.0,The Secret Life of Pets,Uni.,368400000.0,507100000.0,2016.0,875500000.0,"Chris Renaud, Yarrow Cheney","animation_department,production_designer,director, producer,actor,director","nm0155528, nm0719208",the secret life of pets,2016,6.1,5374.0,9.909,75000000.0,Adventure,75000000.0
tt2714380,The Remaining,The Remaining,2014.0,88.0,"Drama,Horror,Mystery",4.3,6274.0,The Remaining,Triu,1200000.0,0.0,2014.0,1200000.0,Casey La Scala,"producer,writer,director",nm0489453,the remaining,2014,4.2,119.0,7.719,,Drama,474235.7770433187
tt2717822,Blackhat,Blackhat,2015.0,133.0,"Action,Crime,Thriller",5.4,48427.0,Blackhat,Uni.,8000000.0,11600000.0,2015.0,19600000.0,Michael Mann,"producer,writer,director",nm0000520,blackhat,2015,5.3,1165.0,16.824,70000000.0,Action,70000000.0
tt2726560,The Longest Ride,The Longest Ride,2015.0,123.0,"Drama,Romance",7.1,70327.0,The Longest Ride,Fox,37400000.0,25500000.0,2015.0,62900000.0,George Tillman Jr.,"producer,director,writer",nm0863387,the longest ride,2015,7.5,1908.0,11.168,34000000.0,Drama,34000000.0
tt2737050,"Two Days, One Night","Deux jours, une nuit",2014.0,95.0,Drama,7.3,41288.0,"Two Days, One Night",IFC,1400000.0,5400000.0,2014.0,6800000.0,"Jean-Pierre Dardenne, Luc Dardenne","producer,director,writer","nm0201094, nm0201095","two days, one night",2014,6.9,513.0,10.445,,Drama,2687336.06991214
tt2739338,The Christmas Candle,The Christmas Candle,2013.0,100.0,"Drama,Family",6.2,1538.0,The Christmas Candle,ELS,2300000.0,0.0,2013.0,2300000.0,John Stephenson,"special_effects,director,assistant_director",nm0827268,the christmas candle,2013,6.0,15.0,1.4,7000000.0,Drama,7000000.0
tt2751390,Life of Riley,"Aimer, boire et chanter",2014.0,108.0,"Comedy,Drama,Romance",6.0,1110.0,Life of Riley,KL,11600.0,2300000.0,2014.0,2311600.0,Alain Resnais,"director,editor,writer",nm0720297,life of riley,2014,,,,,Comedy,880168.3366733467
tt2752688,Rosewater,Rosewater,2014.0,103.0,"Biography,Drama",6.6,9836.0,Rosewater,ORF,3100000.0,0.0,2014.0,3100000.0,Jon Stewart,"writer,producer,actor",nm0829537,rosewater,2014,6.7,121.0,9.019,10000000.0,Biography,10000000.0
tt2752758,Devil's Due,Devil's Due,2014.0,89.0,"Horror,Mystery,Thriller",4.1,15502.0,Devil's Due,Fox,15800000.0,21100000.0,2014.0,36900000.0,"Matt Bettinelli-Olpin, Tyler Gillett","actor,director,writer, cinematographer,director,camera_department","nm2366012, nm2419470",devil's due,2014,4.5,303.0,5.893,7000000.0,Horror,7000000.0
tt2752772,Sinister 2,Sinister 2,2015.0,97.0,"Horror,Mystery,Thriller",5.3,41782.0,Sinister 2,Focus,27700000.0,25100000.0,2015.0,52800000.0,Ciarán Foy,"director,writer,editor",nm1164602,sinister 2,2015,5.8,1142.0,9.916,10000000.0,Horror,10000000.0
tt2756032,The One I Love,The One I Love,2014.0,91.0,"Drama,Fantasy,Mystery",7.1,31033.0,The One I Love,RTWC,513000.0,0.0,2014.0,513000.0,Charlie McDowell,"director,producer,writer",nm1660595,the one i love,2014,6.9,364.0,8.768,,Drama,202735.79468601878
tt2762334,Main Tera Hero,Main Tera Hero,2014.0,128.0,"Action,Comedy,Romance",5.3,6700.0,Main Tera Hero,Eros,275000.0,0.0,2014.0,275000.0,David Dhawan,"director,editor,writer",nm0223522,main tera hero,2014,,,,,Action,119305.8568329718
tt2765340,So Young,Zhi wo men zhong jiang shi qu de qing chun,2013.0,131.0,Drama,6.4,1806.0,So Young,CL,11200.0,0.0,2013.0,11200.0,Wei Zhao,"actress,producer,director",nm0955505,so young,2013,,,,,Drama,4426.200585737642
tt2771372,Veronica Mars,Veronica Mars,2014.0,107.0,"Crime,Drama,Mystery",6.8,46751.0,Veronica Mars,WB,3300000.0,195000.0,2014.0,3495000.0,Rob Thomas,"writer,producer,director",nm0859432,veronica mars,2014,6.7,699.0,7.821,6000000.0,Crime,6000000.0
tt2784678,Top Five,Top Five,2014.0,102.0,"Comedy,Romance",6.4,24744.0,Top Five,Par.,25300000.0,800000.0,2014.0,26100000.0,Chris Rock,"producer,actor,writer",nm0001674,top five,2014,6.3,281.0,6.322,12000000.0,Comedy,12000000.0
tt2799166,The Pyramid,The Pyramid,2014.0,89.0,"Action,Adventure,Horror",4.6,21364.0,The Pyramid,Fox,2800000.0,14100000.0,2014.0,16900000.0,Grégory Levasseur,"writer,producer,assistant_director",nm0505183,the pyramid,2014,4.8,511.0,11.732,,Action,7331887.201735358
